snapshot_date,yt_subscribers,naver_total_news,subs_source,news_source
2025-11-24,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2025.11.24&de=2025.11.30
2025-12-01,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2025.12.01&de=2025.12.07
2025-12-08,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2025.12.08&de=2025.12.14
2025-12-15,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2025.12.15&de=2025.12.21
2025-12-22,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2025.12.22&de=2025.12.28
2025-12-29,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2025.12.29&de=2026.01.04
2026-01-05,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.01.05&de=2026.01.11
2026-01-12,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.01.12&de=2026.01.18
2026-01-19,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.01.19&de=2026.01.25
2026-01-26,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.01.26&de=2026.02.01
2026-02-02,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.02.02&de=2026.02.08
2026-02-09,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.02.09&de=2026.02.15
2026-02-16,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.02.16&de=2026.02.22
2026-02-23,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.02.23&de=2026.03.01
2026-03-02,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.03.02&de=2026.03.08
2026-03-09,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.03.09&de=2026.03.15
2026-03-16,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.03.16&de=2026.03.22
2026-03-23,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.03.23&de=2026.03.29
2026-03-30,,0,no_snapshot,https://search.naver.com/search.naver?where=news&query=%22%EB%A7%88%EC%9D%B4%EB%9D%BC%ED%81%B4%22%7C%22MY%3ARAKL%22%7C%22MYRAKL%22&sort=1&pd=3&ds=2026.03.30&de=2026.04.05
